,index,inner_0,inner_1,inner_2,inner_3,outer_0,outer_1,outer_2,outer_3,outer_4,outer_5,frame_ID,bbox,area,perimeter,aspect_ratio
1600,"(90, '[36, 111, 46, 121]')",-1.3418521,-2.0502205,0.6526891,-0.7810935,4.4249983,0.85529363,0.16294919,-1.0051421,-0.6786199,-0.2880395,90,"[36, 111, 46, 121]",77.0,30.727922,1.0
1601,"(90, '[464, 114, 504, 163]')",0.86046976,-0.42296895,-0.6031404,0.78338176,0.5941556,-0.2538794,1.4312791,-0.36117816,0.62683964,-0.12944043,90,"[464, 114, 504, 163]",1437.0,146.46803,0.81632656
1602,"(90, '[219, 124, 233, 141]')",-2.367763,4.179783,3.1380537,0.29685348,5.8681498,3.973521,-0.010701078,1.5488628,-3.3821924,-0.49919158,90,"[219, 124, 233, 141]",201.0,50.384777,0.8235294
1603,"(90, '[169, 129, 190, 154]')",2.1468568,0.34687224,0.41449574,-0.553101,-0.7748607,0.046588413,1.5585476,0.18661872,0.43620998,-0.12988017,90,"[169, 129, 190, 154]",420.0,74.52691,0.84
1604,"(90, '[101, 133, 161, 182]')",-9.5887,2.205545,0.8854793,1.4458085,1.5522002,-0.031221278,2.5730686,-0.94204694,2.262608,0.19172026,90,"[101, 133, 161, 182]",2210.0,177.09546,1.2244898
1605,"(90, '[41, 135, 53, 149]')",0.66170627,0.039082963,-2.130641,1.7820057,-1.7875918,-2.3820932,0.7813883,-0.031741466,0.51235723,0.032641582,90,"[41, 135, 53, 149]",137.0,40.970562,0.85714287
1606,"(90, '[406, 135, 439, 166]')",-0.6158084,-0.4679135,0.38426918,-0.40721312,1.3331211,-1.9443612,-0.031214438,-0.92394483,0.31892604,0.1482496,90,"[406, 135, 439, 166]",821.0,104.669044,1.0645162
1607,"(90, '[501, 142, 539, 189]')",-8.119213,1.059347,2.0396314,0.30561116,2.7472727,0.6218343,0.9179619,0.004162389,-0.92938864,-0.26857576,90,"[501, 142, 539, 189]",1147.0,135.53911,0.80851066
1608,"(90, '[188, 143, 217, 174]')",3.0334969,1.1112416,2.0814264,-0.7811616,0.04671254,0.47654426,1.0205352,0.116826504,-0.011047965,-0.18246117,90,"[188, 143, 217, 174]",712.0,97.25484,0.9354839
1609,"(90, '[534, 144, 550, 160]')",0.19230895,-4.817567,-0.5587428,0.7977002,-4.243326,-1.4734823,-0.038029034,0.54149556,-0.24396661,-0.055000305,90,"[534, 144, 550, 160]",200.0,50.04163,1.0
1610,"(90, '[239, 157, 253, 173]')",0.538826,-1.2856524,0.49772826,0.59416527,-1.5266066,-0.4013822,0.75979865,0.5482609,-0.38419476,-0.061424185,90,"[239, 157, 253, 173]",167.0,46.62742,0.875
1611,"(90, '[311, 160, 325, 174]')",-0.2922533,-4.855989,0.21959437,0.47416958,-3.7552142,-0.9744582,0.23935147,0.57111245,-0.16040103,-0.031737067,90,"[311, 160, 325, 174]",151.0,43.213203,1.0
1612,"(90, '[385, 163, 397, 176]')",2.3231912,-2.5094304,1.2496122,0.2866532,-1.6077725,1.6532015,-1.205072,0.24571723,-0.80077255,-0.071029924,90,"[385, 163, 397, 176]",135.0,40.72792,0.9230769
1613,"(90, '[45, 165, 93, 216]')",1.315456,1.5094734,2.3632698,0.37695473,1.5554779,1.5326805,-0.08831155,0.12583569,-1.3518267,-0.2714004,90,"[45, 165, 93, 216]",1966.0,163.53911,0.9411765
1614,"(90, '[446, 165, 464, 184]')",-9.341677,-2.1614842,-0.6132485,0.3831994,2.1877224,-3.710569,0.09415295,-2.3657875,2.3009868,0.41218504,90,"[446, 165, 464, 184]",263.0,57.698486,0.94736844
1615,"(90, '[470, 167, 489, 187]')",0.9784328,-3.1778111,0.6085928,1.1149501,-2.386658,-0.63308924,0.38043165,0.57064915,-0.49675566,-0.1478286,90,"[470, 167, 489, 187]",300.0,61.698486,0.95
1616,"(90, '[574, 173, 587, 189]')",1.4095862,-2.9063148,-1.0091964,-0.6556603,-0.17125364,-2.4670541,-0.8879725,0.23901138,-1.5288647,-0.0879682,90,"[574, 173, 587, 189]",158.0,45.79899,0.8125
1617,"(90, '[157, 174, 188, 207]')",-2.2653756,3.7031476,2.7715597,0.47410166,8.198789,3.5484166,1.1973423,4.7542825,0.9201429,-0.15783739,90,"[157, 174, 188, 207]",806.0,104.669044,0.93939394
1618,"(90, '[201, 179, 215, 195]')",1.5892959,-1.0917879,-3.167111,0.8938371,-2.0433743,-2.692354,0.21566345,0.39202136,-0.33607125,-0.023828404,90,"[201, 179, 215, 195]",160.0,46.04163,0.875
1619,"(90, '[247, 180, 259, 194]')",1.9947587,0.16818106,2.467821,-1.501197,1.3540246,1.892452,-0.03445356,0.052580643,-1.3105246,-0.45707604,90,"[247, 180, 259, 194]",137.0,41.55635,0.85714287
1620,"(90, '[99, 182, 120, 204]')",2.9770856,1.5903975,3.0421863,-2.3973143,2.5721107,3.630675,0.86042005,-1.1772915,1.5301238,-0.038148846,90,"[99, 182, 120, 204]",352.0,67.941124,0.95454544
1621,"(90, '[221, 183, 247, 215]')",-7.9332366,1.5334182,2.4409273,0.69868225,9.658293,-0.93443274,-0.46542493,-0.6838766,0.6772741,-0.07467967,90,"[221, 183, 247, 215]",584.0,91.497475,0.8125
1622,"(90, '[297, 188, 321, 210]')",-10.468917,-2.2436666,-1.5680727,0.31240222,6.868581,-3.3175576,-2.2280035,-2.5679138,-0.51765865,0.2499893,90,"[297, 188, 321, 210]",420.0,73.35534,1.0909091
1623,"(90, '[425, 190, 485, 227]')",1.8901969,0.8966473,2.6521683,0.41872653,5.383773,0.08987468,-1.2369307,0.6465886,-4.254485,-0.5548678,90,"[425, 190, 485, 227]",1807.0,163.63962,1.6216216
1624,"(90, '[354, 191, 371, 208]')",4.2614703,-1.2671428,0.4660935,0.59143865,-1.8608568,2.8551114,-1.6478629,-0.3357023,-0.016694998,-0.080689356,90,"[354, 191, 371, 208]",238.0,54.62742,1.0
1625,"(90, '[29, 192, 40, 204]')",2.7728643,-2.0656607,0.11565077,0.29276618,2.8652337,3.7972906,-1.2393174,-0.40895027,-1.1227826,-0.30772713,90,"[29, 192, 40, 204]",105.0,35.55635,0.9166667
1626,"(90, '[475, 192, 530, 272]')",0.5601463,5.248215,-3.2050734,2.6985564,6.384177,1.8776757,1.0468324,0.16309607,-1.8061091,-0.48768318,90,"[475, 192, 530, 272]",2521.0,222.89444,0.6875
1627,"(90, '[130, 197, 147, 217]')",1.70755,0.056175005,-0.37082487,-0.4846998,1.4251902,-0.833446,0.67124754,0.09187136,-0.63885343,-0.052959446,90,"[130, 197, 147, 217]",272.0,59.455845,0.85
1628,"(90, '[188, 202, 204, 218]')",-10.918329,-1.0244989,-1.2812284,-0.015608927,13.41758,-7.523483,-10.123026,12.342238,9.19,0.13409862,90,"[188, 202, 204, 218]",190.0,49.455845,1.0
1629,"(90, '[85, 206, 124, 259]')",3.067504,1.5668057,0.91006947,1.0201411,1.7305189,-0.46926934,-0.3261815,-0.07628285,-1.407782,-0.23634602,90,"[85, 206, 124, 259]",1480.0,151.53911,0.7358491
1630,"(90, '[14, 208, 34, 228]')",1.8956522,-1.1534054,2.1004057,-0.34070858,6.5073347,5.7962747,0.2948,-0.6429726,-0.69185793,-0.35331693,90,"[14, 208, 34, 228]",327.0,64.28427,1.0
1631,"(90, '[343, 208, 354, 220]')",2.4262667,-0.96832913,2.078065,-0.27415633,1.5342748,3.899807,-0.33567584,-0.094477296,-0.22856617,-0.1839644,90,"[343, 208, 354, 220]",115.0,37.31371,0.9166667
1632,"(90, '[361, 210, 368, 218]')",-0.32443827,-4.86406,-0.44963795,0.55812407,-4.984802,-0.72284013,-0.50751156,0.7892398,-0.6198795,-0.026862966,90,"[361, 210, 368, 218]",50.0,23.656855,0.875
1633,"(90, '[329, 216, 338, 225]')",1.8918897,-2.9670575,1.1836962,-0.4741493,-1.1386533,-0.16702127,0.7681493,0.763396,-0.8217417,-0.14126894,90,"[329, 216, 338, 225]",71.0,28.485281,1.0
1634,"(90, '[261, 219, 293, 247]')",2.1357653,-0.045666363,0.43208182,0.15980062,-1.4117911,-1.2860091,0.54126763,0.48187587,-0.3771227,-0.088683456,90,"[261, 219, 293, 247]",706.0,96.669044,1.1428572
1635,"(90, '[167, 222, 180, 236]')",0.01906761,0.4873781,0.7754178,0.5010916,1.8598527,0.6114716,-0.46144173,0.6585166,-2.502221,-0.3441646,90,"[167, 222, 180, 236]",155.0,43.55635,0.9285714
1636,"(90, '[368, 223, 397, 255]')",3.5870867,0.76334924,1.1524421,0.1959507,-1.4576888,0.29592037,0.55413485,0.5412399,-0.63361776,-0.27119312,90,"[368, 223, 397, 255]",687.0,98.669044,0.90625
1637,"(90, '[403, 229, 431, 256]')",2.0626686,0.6430598,1.0245599,0.91072667,4.677557,5.6612144,-1.5868808,-1.2056464,-0.73933566,-0.36401537,90,"[403, 229, 431, 256]",608.0,89.01219,1.037037
1638,"(90, '[126, 231, 152, 259]')",0.09399351,0.30912638,1.318271,0.42494085,0.38247895,-0.5701057,2.4426403,-0.6515794,2.0434709,0.16343075,90,"[126, 231, 152, 259]",569.0,87.01219,0.9285714
1639,"(90, '[308, 233, 324, 249]')",-0.20405993,-2.656309,-0.22933936,0.8994518,-3.4008176,-2.0887442,0.23289223,0.43633252,-0.032669254,-0.030981464,90,"[308, 233, 324, 249]",204.0,50.62742,1.0
1640,"(90, '[326, 236, 344, 251]')",-2.9931612,-1.8937507,0.9249455,0.010714288,2.835973,1.049425,0.6492044,0.119465515,-1.158209,-0.14504507,90,"[326, 236, 344, 251]",218.0,52.04163,1.2
1641,"(90, '[521, 236, 545, 264]')",3.58481,-0.9713741,0.5041304,1.5130491,-1.8275825,1.1522442,-0.3615853,0.29363322,-0.28502908,0.040652696,90,"[521, 236, 545, 264]",494.0,82.42641,0.85714287
1642,"(90, '[194, 237, 211, 256]')",-0.19549665,-2.4253724,1.0129843,-0.356367,-0.39621153,-0.2675906,0.98566055,0.33122015,-0.24206518,-0.07714388,90,"[194, 237, 211, 256]",255.0,57.455845,0.8947368
1643,"(90, '[215, 240, 238, 258]')",-9.339596,-1.3064041,-0.7812447,0.7606149,5.4918118,-1.7694701,0.19570313,-2.3314552,1.4491557,0.26467332,90,"[215, 240, 238, 258]",337.0,66.28427,1.2777778
1644,"(90, '[568, 242, 592, 268]')",2.302525,0.1710094,-1.2664279,1.8056878,-3.6965406,0.73515344,0.16961922,0.14740959,0.5959397,0.00029633834,90,"[568, 242, 592, 268]",475.0,80.18377,0.9230769
1645,"(90, '[558, 243, 568, 254]')",1.481535,-3.8429534,1.1710852,0.46633315,-2.7967222,0.32813245,0.26376352,0.44420058,-0.053604808,-0.012551629,90,"[558, 243, 568, 254]",90.0,32.142136,0.90909094
1646,"(90, '[5, 245, 28, 266]')",2.289977,0.95380926,0.78149635,0.16197212,-1.6670845,-0.14058557,-0.06321959,0.6424709,-0.903653,-0.066622436,90,"[5, 245, 28, 266]",366.0,70.52691,1.0952381
1647,"(90, '[463, 251, 470, 261]')",-9.574653,-2.1149416,-1.656232,-0.08099287,7.9812183,-8.88765,-5.367945,-5.1995735,0.7496139,0.25430822,90,"[463, 251, 470, 261]",56.0,26.485281,0.7
1648,"(90, '[146, 252, 194, 291]')",1.4459873,3.2979686,2.5393147,1.6937095,2.1549563,2.3307989,2.8816988,-0.56285685,1.6556094,-0.14951766,90,"[146, 252, 194, 291]",1370.0,141.88225,1.2307693
1649,"(90, '[247, 252, 276, 282]')",1.3828303,-0.3266654,1.2761302,-0.38366494,-1.3938904,-1.0881552,0.7142502,0.4032957,-0.35905844,-0.12594138,90,"[247, 252, 276, 282]",692.0,96.42641,0.96666664
1650,"(90, '[382, 258, 393, 271]')",1.1303395,-3.4609082,-0.8373566,-0.104061015,-1.853362,-1.8234891,0.09085433,0.7545054,-1.0360551,-0.12150043,90,"[382, 258, 393, 271]",115.0,36.970562,0.84615386
1651,"(90, '[280, 262, 293, 275]')",3.8304772,-1.7454326,-0.4797703,-0.11545944,-2.930846,-1.4428908,0.5873736,0.49527243,-0.05322782,-0.052772872,90,"[280, 262, 293, 275]",131.0,40.970562,1.0
1652,"(90, '[230, 265, 340, 318]')",0.066800565,9.17631,1.5477326,-0.875474,3.0586288,0.7522462,2.1347878,0.16207725,0.39255297,-0.09212427,90,"[230, 265, 340, 318]",3308.0,272.20816,2.0754716
1653,"(90, '[13, 268, 28, 284]')",2.008151,0.601168,2.7743134,-0.14664449,-0.72642803,2.4462364,0.4073021,-0.3931893,0.8982201,-0.14778163,90,"[13, 268, 28, 284]",197.0,49.79899,0.9375
1654,"(90, '[54, 269, 80, 294]')",-11.241045,-1.7450631,-1.3209426,0.49441403,10.241251,-3.1827097,-2.9560828,-1.4427993,-0.19467008,0.07574414,90,"[54, 269, 80, 294]",502.0,81.59798,1.04
1655,"(90, '[421, 271, 483, 328]')",3.0635662,2.1877365,0.36321452,2.9546528,1.4196186,1.4827492,1.0593239,0.16257277,-0.36310795,-0.23009269,90,"[421, 271, 483, 328]",2670.0,194.7523,1.0877193
1656,"(90, '[503, 280, 514, 295]')",-9.039168,-1.7607679,-0.2426368,0.48750287,8.505115,-8.173878,-5.9708066,-4.153382,-1.6110533,0.2943338,90,"[503, 280, 514, 295]",123.0,39.79899,0.73333335
1657,"(90, '[543, 283, 555, 295]')",-7.347743,-0.9551233,0.34403333,0.23688973,7.147294,-0.9994341,0.29877153,-0.9357945,-0.96494424,0.0063455245,90,"[543, 283, 555, 295]",121.0,37.55635,1.0
1658,"(90, '[11, 284, 26, 297]')",3.4017026,-4.4600806,-0.23888725,-0.08222133,-3.3541558,3.993096,-3.0383077,-1.4108343,1.3719307,-0.10831016,90,"[11, 284, 26, 297]",142.0,43.970562,1.1538461
1659,"(90, '[167, 284, 205, 318]')",2.3040302,-0.92119795,2.1105285,0.38990888,3.512963,1.2513406,-0.8250914,0.46080613,-3.0664487,-0.4728255,90,"[167, 284, 205, 318]",832.0,113.053825,1.117647
1660,"(90, '[96, 288, 114, 306]')",2.3764448,-2.056411,-0.294465,0.5998943,-3.5828354,0.48057622,0.6342906,0.03022995,0.95737815,-0.06753459,90,"[96, 288, 114, 306]",262.0,57.455845,1.0
1661,"(90, '[112, 296, 146, 353]')",0.87316245,0.70491153,-0.6321363,1.2569655,0.67207664,-0.08710986,0.7953544,0.1412139,-0.4638773,-0.17696884,90,"[112, 296, 146, 353]",1450.0,150.46803,0.5964912
1662,"(90, '[73, 300, 90, 317]')",-2.0570009,2.6454134,0.3539836,0.20764242,5.2512016,-0.39278948,-0.020549823,-0.21758005,-1.9300195,-0.23040898,90,"[73, 300, 90, 317]",240.0,54.04163,1.0
1663,"(90, '[379, 300, 406, 329]')",2.5450397,1.3722643,3.1230235,-0.52443,5.5968485,7.4193015,0.5343348,-0.5147338,-0.0726055,-0.40961862,90,"[379, 300, 406, 329]",628.0,91.59798,0.9310345
1664,"(90, '[195, 307, 224, 333]')",0.9565802,-1.6441634,1.2241144,0.34308952,-2.198682,-0.63995266,0.61251533,0.45537156,-0.11302949,0.007813393,90,"[195, 307, 224, 333]",575.0,87.84062,1.1153846
1665,"(90, '[39, 308, 59, 330]')",0.6549581,0.39900273,3.530948,-0.8778544,4.1472945,1.6434282,1.3061997,-0.7221066,-0.08812279,-0.26167896,90,"[39, 308, 59, 330]",345.0,67.69849,0.90909094
1666,"(90, '[505, 319, 529, 340]')",0.020137547,-3.4947033,0.17180628,1.1658602,0.18881233,0.9741444,-0.027019687,0.59221315,-1.7055445,-0.30562487,90,"[505, 319, 529, 340]",411.0,73.1127,1.1428572
1667,"(90, '[485, 321, 491, 330]')",4.948309,-7.54762,0.32331905,-0.5327762,-5.867711,6.248401,-7.654897,-3.7759361,3.6114874,0.1255827,90,"[485, 321, 491, 330]",47.0,23.071068,0.6666667
1668,"(90, '[55, 322, 109, 381]')",-1.3992869,9.21091,-0.83177364,2.7788973,9.716566,1.5747541,-2.4707656,7.5817723,-1.1756009,-0.6090437,90,"[55, 322, 109, 381]",2176.0,186.26703,0.91525424
1669,"(90, '[238, 325, 266, 357]')",2.0088222,-1.4672012,1.7640358,0.061383434,-2.0896504,-0.4001035,1.0961093,0.44849828,0.08526577,-0.11273445,90,"[238, 325, 266, 357]",675.0,95.497475,0.875
1670,"(90, '[371, 332, 407, 366]')",4.1115627,0.1448816,0.43559265,1.1094878,0.92251056,1.3566027,-1.1333247,0.5237144,-2.411635,-0.35213846,90,"[371, 332, 407, 366]",973.0,114.91169,1.0588236
1671,"(90, '[319, 334, 354, 379]')",2.562999,1.2621454,2.686319,0.2791684,-0.43049675,0.7031631,0.8608439,-0.15131322,0.53323,-0.19879544,90,"[319, 334, 354, 379]",1233.0,130.2254,0.7777778
1672,"(90, '[289, 335, 310, 357]')",3.0014255,-0.044231784,1.7352191,0.2349096,0.17195037,3.0503042,0.98856944,-0.7944629,1.5661789,-0.18471652,90,"[289, 335, 310, 357]",373.0,69.69849,0.95454544
1673,"(90, '[158, 337, 178, 362]')",-9.093708,0.10081557,1.1034763,0.18499455,8.716484,-0.6161533,-1.2421094,-0.38171154,-0.11164505,0.09771705,90,"[158, 337, 178, 362]",388.0,71.35534,0.8
1674,"(90, '[275, 346, 283, 358]')",1.6361713,-4.6904297,0.10590686,-0.050792627,-2.4445632,-0.713843,1.2536333,0.4381663,0.29461902,-0.06710743,90,"[275, 346, 283, 358]",81.0,32.485283,0.6666667
1675,"(90, '[567, 350, 576, 368]')",3.50554,-1.0892096,-1.5162303,0.94381475,-4.6230235,0.40523824,-0.11381963,0.12438799,0.67696816,-0.016787456,90,"[567, 350, 576, 368]",119.0,44.142136,0.5
1676,"(90, '[200, 351, 226, 379]')",2.3533518,1.509396,1.2015449,0.6436325,-1.2324378,-0.26667956,0.85547715,0.32579347,-0.18548983,-0.21329424,90,"[200, 351, 226, 379]",588.0,88.769554,0.9285714
1677,"(90, '[454, 352, 483, 382]')",2.7785954,-1.730569,0.9004433,1.0650874,-3.318856,0.13022387,0.17675187,0.26299483,0.18906763,-0.09073368,90,"[454, 352, 483, 382]",648.0,93.497475,0.96666664
1678,"(90, '[260, 359, 296, 398]')",3.627752,-0.9828503,0.85187995,0.17273885,-0.629297,1.6605834,0.38244066,-0.19221886,0.24334313,-0.30304793,90,"[260, 359, 296, 398]",1109.0,123.15433,0.9230769
1679,"(90, '[428, 361, 453, 398]')",2.91562,-0.6558893,0.54802704,0.9677216,-2.9281228,-1.0205559,0.96115834,0.43160027,0.3226222,-0.02199732,90,"[428, 361, 453, 398]",777.0,107.35534,0.6756757
1680,"(90, '[132, 364, 140, 374]')",1.3153727,-4.1437583,-0.42152256,-0.2588689,-1.1899062,2.359775,-0.9243489,-0.46832168,0.53404796,-0.1272285,90,"[132, 364, 140, 374]",63.0,27.899494,0.8
1681,"(90, '[36, 367, 56, 390]')",-0.5908947,-1.0341184,0.2616831,-0.56078523,2.9416127,-1.2291629,0.5601515,-0.5670898,-0.4351905,-0.11602219,90,"[36, 367, 56, 390]",378.0,70.28427,0.8695652
1682,"(90, '[486, 367, 517, 399]')",2.2481205,-1.0595706,1.7857791,0.3380271,-2.4040058,0.74090767,0.6327259,0.10837863,0.5411589,-0.06812135,90,"[486, 367, 517, 399]",790.0,103.25484,0.96875
1683,"(90, '[135, 377, 200, 474]')",1.7801205,-0.09995187,-0.16849615,2.2934813,1.3634875,2.5297558,0.28160134,0.056042526,-0.5672053,-0.2825453,90,"[135, 377, 200, 474]",4420.0,269.27924,0.6701031
1684,"(90, '[346, 379, 369, 403]')",2.4175322,-1.4770007,-0.37115604,-0.2948355,-0.78992164,-1.2287263,-0.04013576,0.295469,-1.0128658,-0.19130017,90,"[346, 379, 369, 403]",412.0,74.769554,0.9583333
1685,"(90, '[195, 386, 236, 428]')",2.095338,1.1488671,-1.4876719,1.3582344,-1.2451472,0.68381363,0.95897317,-0.06205904,0.5059966,-0.29654837,90,"[195, 386, 236, 428]",1244.0,134.46803,0.97619045
1686,"(90, '[32, 397, 46, 413]')",1.3442055,0.33933112,0.086000755,0.74780005,0.76595396,-0.7555267,0.50873506,-0.2590961,-0.24651402,-0.12587307,90,"[32, 397, 46, 413]",171.0,46.62742,0.875
1687,"(90, '[503, 398, 525, 421]')",-1.3914896,5.023573,-0.34636828,3.2356808,3.6637146,1.5649759,1.426647,-0.11104194,-0.5376369,-0.19177547,90,"[503, 398, 525, 421]",413.0,73.1127,0.95652175
1688,"(90, '[456, 399, 468, 412]')",-7.9054523,0.63132054,0.77554923,-0.34393457,10.4150715,-0.3567063,-0.23380317,-1.9670526,-1.6509644,-0.42777374,90,"[456, 399, 468, 412]",121.0,38.970562,0.9230769
1689,"(90, '[50, 403, 84, 447]')",2.1649358,-0.48675343,1.5020108,1.373666,-0.9973957,1.2277646,-0.3108488,0.411582,-0.85800403,-0.13052024,90,"[50, 403, 84, 447]",1011.0,122.12489,0.77272725
1690,"(90, '[417, 403, 427, 413]')",2.9788747,-0.9182146,-0.22682835,0.30500668,-2.3796403,-0.40718806,0.6995294,0.7245071,-0.45606095,-0.08068161,90,"[417, 403, 427, 413]",88.0,31.31371,1.0
1691,"(90, '[100, 412, 116, 431]')",2.2868788,-3.1066024,0.14704765,-1.532911,-3.9440072,-1.0272573,0.15755416,0.5851484,-0.12856935,0.013496815,90,"[100, 412, 116, 431]",240.0,55.455845,0.84210527
1692,"(90, '[308, 412, 392, 470]')",-7.480243,2.5051699,1.6900188,0.9646394,1.4963745,2.417375,0.8429115,0.061620656,-0.22593105,-0.15594052,90,"[308, 412, 392, 470]",3399.0,234.5513,1.4482758
1693,"(90, '[428, 412, 469, 449]')",2.803645,1.894783,3.9289203,-1.6608274,1.2019352,1.6441232,2.9816203,-0.18391299,1.8452889,0.040611822,90,"[428, 412, 469, 449]",1190.0,126.81118,1.1081082
1694,"(90, '[558, 414, 567, 424]')",3.390954,-4.1777806,0.31471547,0.027300593,-5.1591277,1.6276823,-1.6061256,-0.7077738,1.3434867,-0.056804523,90,"[558, 414, 567, 424]",78.0,29.899494,0.9
1695,"(90, '[237, 415, 283, 448]')",2.848168,-0.00012742208,0.67095226,1.718041,-2.6198318,0.08506336,0.6296153,0.36350602,0.19989476,-0.072061926,90,"[237, 415, 283, 448]",1189.0,129.98276,1.3939394
1696,"(90, '[496, 433, 506, 439]')",2.5661926,-2.2966566,2.365621,-0.33789498,-1.770047,1.5294603,-1.1397766,0.6400041,-1.3571328,-0.05776044,90,"[496, 433, 506, 439]",52.0,25.071068,1.6666666
1697,"(90, '[404, 440, 413, 449]')",0.66547376,-2.9988058,-0.1697792,-0.1924327,-2.7150912,-0.78091455,0.18536659,0.6516719,-0.41697,0.04421009,90,"[404, 440, 413, 449]",63.0,26.727922,1.0
1698,"(90, '[120, 445, 136, 463]')",-9.359061,-1.0252677,0.09518645,0.78867686,5.695121,0.18710768,1.0508868,-0.08197045,3.1132126,0.46588883,90,"[120, 445, 136, 463]",237.0,54.62742,0.8888889
1699,"(90, '[490, 447, 510, 465]')",2.595392,-1.9672058,0.8900028,0.64025843,-2.9511225,2.8994975,-1.2683443,-0.8794982,1.3456779,-0.14035714,90,"[490, 447, 510, 465]",295.0,60.870056,1.1111112
1700,"(90, '[248, 448, 284, 488]')",2.1903136,-1.5857505,-0.37290436,1.0343422,-1.7740979,1.6261694,0.57208306,-0.18739434,0.81956714,-0.18444866,90,"[248, 448, 284, 488]",893.0,119.29646,0.9
1701,"(90, '[532, 448, 542, 458]')",2.2808747,-5.635362,-0.42235392,0.7075882,-5.4169626,3.0687127,-4.1464467,-1.3863889,1.2967118,0.049723655,90,"[532, 448, 542, 458]",80.0,30.727922,1.0
1702,"(90, '[9, 450, 110, 516]')",3.2435992,1.476981,-0.33754733,2.507913,0.103071146,2.200765,0.15696709,0.07964586,-0.43105602,-0.29478988,90,"[9, 450, 110, 516]",2825.0,266.1493,1.530303
1703,"(90, '[407, 450, 429, 475]')",2.4312096,-0.24497676,-1.8498379,1.7329749,-3.2691138,0.5479242,0.099067986,0.40353757,-0.00707374,-0.03479144,90,"[407, 450, 429, 475]",405.0,73.59798,0.88
1704,"(90, '[516, 454, 524, 462]')",4.226816,-4.026296,0.80837804,0.69174135,-5.139868,0.09959989,-1.72561,0.6077624,-0.8140062,0.08498576,90,"[516, 454, 524, 462]",48.0,23.31371,1.0
1705,"(90, '[139, 458, 154, 472]')",2.1001203,0.7694219,-0.37009424,0.57861704,-1.2161262,-0.499321,1.1602482,0.16251299,0.3183551,-0.07511141,90,"[139, 458, 154, 472]",162.0,45.213203,1.0714285
1706,"(90, '[460, 459, 487, 497]')",3.023246,-0.7354626,0.3846363,0.8504424,-4.3281813,2.114189,-2.2472818,-0.6650044,0.9694068,0.27664533,90,"[460, 459, 487, 497]",801.0,107.84062,0.7105263
1707,"(90, '[287, 460, 298, 471]')",4.882781,-5.8519726,0.43948594,-0.47450307,-4.812828,4.4298954,-4.5178423,-2.1747003,2.276537,0.08930715,90,"[287, 460, 298, 471]",88.0,33.55635,1.0
1708,"(90, '[208, 462, 227, 481]')",-10.3285475,-2.307922,-1.3637643,0.6169694,6.345364,-2.145054,-0.71132135,-2.0607028,-0.01468022,0.18563172,90,"[208, 462, 227, 481]",285.0,60.870056,1.0
1709,"(90, '[112, 475, 122, 486]')",0.4977312,-3.478714,-0.75337136,-0.9865466,-1.1395324,-1.3375299,-1.3656458,0.57324576,-2.1472268,-0.22865525,90,"[112, 475, 122, 486]",84.0,31.556349,0.90909094
1710,"(90, '[312, 476, 327, 499]')",2.6747096,-2.7689073,1.1084945,1.0247759,-2.4765956,1.1181383,-0.2916973,0.019717745,0.11359727,-0.19619942,90,"[312, 476, 327, 499]",282.0,61.455845,0.65217394
1711,"(90, '[355, 476, 388, 528]')",4.7616453,1.464833,-0.351427,2.09134,-2.9040768,2.7361526,-1.2168361,-1.0829574,1.5855567,-0.25524732,90,"[355, 476, 388, 528]",1186.0,140.46803,0.63461536
1712,"(90, '[488, 477, 502, 493]')",0.37534523,-4.77107,0.121969774,0.29068917,-3.6022084,-0.0903859,0.38845563,0.50772464,-0.010061389,-0.08283707,90,"[488, 477, 502, 493]",190.0,48.384777,0.875
1713,"(90, '[136, 478, 196, 540]')",-9.538869,1.0336145,2.5669336,0.40152028,7.7718143,2.881293,2.2232962,1.6588962,2.8658617,0.0696583,90,"[136, 478, 196, 540]",2574.0,195.48022,0.9677419
